0.1606	1
0.1692	1
0.1695	1
0.1709	1
0.1714	1
0.1726	1
0.1729	1
0.1736	1
0.1737	1
0.1754	1
0.1810	1
0.1812	1
0.1826	1
0.1827	1
0.1829	1
0.1830	1
0.1830	1
0.1831	1
0.1833	1
0.1835	1
0.1835	1
0.1841	0
0.1841	1
0.1848	1
0.1855	1
0.1856	1
0.1857	0
0.1861	1
0.1863	1
0.1866	1
0.1868	1
0.1868	1
0.1872	1
0.1872	1
0.1883	1
0.1884	1
0.1892	1
0.1892	1
0.1894	1
0.1894	1
0.1895	1
0.1895	1
0.1896	1
0.1896	1
0.1905	1
0.1906	1
0.1913	1
0.1914	1
0.1914	1
0.1918	1
0.1920	1
0.1921	1
0.1921	1
0.1922	0
0.1924	0
0.1924	0
0.1925	1
0.1929	0
0.1932	0
0.1934	1
0.1934	1
0.1934	1
0.1936	0
0.1937	1
0.1937	0
0.1937	1
0.1940	1
0.1941	1
0.1941	1
0.1942	1
0.1943	1
0.1945	1
0.1948	0
0.1948	1
0.1948	1
0.1948	1
0.1948	1
0.1950	1
0.1950	1
0.1950	0
0.1953	1
0.1959	1
0.1960	1
0.1960	1
0.1960	1
0.1961	1
0.1964	1
0.1964	1
0.1964	1
0.1966	1
0.1967	1
0.1968	0
0.1971	1
0.1971	1
0.1971	1
0.1975	1
0.1975	1
0.1975	0
0.1977	1
0.1977	0
0.1977	0
0.1979	0
0.1979	1
0.1984	1
0.1985	0
0.1986	1
0.1988	0
0.1989	1
0.1990	1
0.1991	0
0.1993	1
0.1994	1
0.1995	1
0.1995	1
0.1995	1
0.1999	1
0.2002	0
0.2002	1
0.2003	0
0.2004	0
0.2004	1
0.2004	1
0.2004	1
0.2004	1
0.2005	0
0.2005	1
0.2005	0
0.2005	0
0.2007	1
0.2007	1
0.2008	1
0.2012	0
0.2012	0
0.2013	1
0.2013	1
0.2013	1
0.2016	0
0.2016	0
0.2016	1
0.2017	1
0.2017	0
0.2018	1
0.2018	0
0.2019	1
0.2019	0
0.2019	1
0.2019	1
0.2020	1
0.2021	1
0.2021	1
0.2022	1
0.2022	1
0.2023	1
0.2023	0
0.2023	1
0.2024	1
0.2025	0
0.2025	0
0.2025	0
0.2026	1
0.2027	1
0.2028	1
0.2029	1
0.2029	1
0.2030	0
0.2032	0
0.2032	1
0.2034	0
0.2034	0
0.2035	1
0.2036	1
0.2036	1
0.2036	0
0.2037	0
0.2039	0
0.2039	1
0.2039	1
0.2040	1
0.2041	0
0.2041	0
0.2043	0
0.2043	0
0.2044	0
0.2044	1
0.2044	1
0.2044	1
0.2044	1
0.2045	0
0.2045	0
0.2047	1
0.2049	0
0.2050	0
0.2051	0
0.2052	1
0.2055	0
0.2056	1
0.2056	0
0.2057	0
0.2059	0
0.2059	1
0.2061	1
0.2061	1
0.2061	1
0.2062	1
0.2064	0
0.2065	1
0.2066	1
0.2067	0
0.2069	1
0.2069	1
0.2070	1
0.2070	1
0.2072	0
0.2075	1
0.2077	1
0.2077	0
0.2077	1
0.2078	1
0.2080	1
0.2081	1
0.2081	1
0.2081	0
0.2082	1
0.2082	1
0.2083	1
0.2083	1
0.2085	0
0.2088	0
0.2090	1
0.2091	0
0.2093	0
0.2095	1
0.2096	0
0.2097	0
0.2098	1
0.2098	0
0.2099	1
0.2100	0
0.2102	0
0.2103	1
0.2103	1
0.2104	0
0.2107	1
0.2107	0
0.2107	0
0.2110	1
0.2111	1
0.2111	0
0.2112	0
0.2112	0
0.2112	0
0.2113	0
0.2114	0
0.2115	1
0.2116	0
0.2116	1
0.2116	1
0.2116	1
0.2116	1
0.2117	0
0.2118	1
0.2118	0
0.2118	1
0.2119	1
0.2119	1
0.2122	1
0.2123	0
0.2123	0
0.2127	1
0.2127	0
0.2128	0
0.2128	0
0.2129	1
0.2130	1
0.2131	0
0.2133	1
0.2138	1
0.2139	0
0.2140	1
0.2140	1
0.2141	0
0.2142	0
0.2143	0
0.2144	1
0.2147	1
0.2147	0
0.2150	0
0.2150	0
0.2151	1
0.2151	1
0.2151	0
0.2152	1
0.2153	0
0.2154	1
0.2155	1
0.2156	0
0.2159	1
0.2160	1
0.2160	1
0.2161	1
0.2162	0
0.2163	0
0.2164	1
0.2165	1
0.2167	0
0.2167	1
0.2167	1
0.2169	0
0.2169	0
0.2171	0
0.2171	0
0.2171	1
0.2173	0
0.2173	1
0.2173	1
0.2174	1
0.2174	0
0.2175	1
0.2182	0
0.2182	0
0.2183	1
0.2183	1
0.2183	0
0.2184	1
0.2185	0
0.2185	1
0.2188	0
0.2188	0
0.2190	0
0.2190	1
0.2190	1
0.2191	0
0.2192	1
0.2192	1
0.2193	0
0.2194	1
0.2194	0
0.2195	0
0.2196	0
0.2196	0
0.2196	1
0.2197	0
0.2197	1
0.2197	1
0.2198	1
0.2198	1
0.2198	1
0.2198	1
0.2199	0
0.2199	0
0.2199	1
0.2200	1
0.2202	1
0.2202	1
0.2203	1
0.2203	0
0.2204	1
0.2204	0
0.2204	1
0.2205	1
0.2205	0
0.2212	1
0.2213	1
0.2213	0
0.2214	0
0.2214	0
0.2215	1
0.2218	0
0.2218	1
0.2221	1
0.2221	1
0.2221	1
0.2222	1
0.2223	1
0.2223	0
0.2224	1
0.2224	0
0.2227	1
0.2228	1
0.2231	1
0.2234	1
0.2234	1
0.2235	0
0.2237	1
0.2237	0
0.2237	1
0.2238	0
0.2238	0
0.2239	1
0.2239	0
0.2241	0
0.2241	0
0.2242	1
0.2243	0
0.2243	0
0.2244	0
0.2244	0
0.2245	1
0.2245	0
0.2245	0
0.2245	1
0.2246	0
0.2246	0
0.2248	1
0.2249	1
0.2249	0
0.2250	0
0.2250	0
0.2252	1
0.2253	1
0.2254	0
0.2255	0
0.2257	0
0.2258	1
0.2260	1
0.2261	0
0.2262	0
0.2265	0
0.2266	1
0.2266	0
0.2266	1
0.2266	0
0.2272	0
0.2273	0
0.2274	1
0.2274	1
0.2275	1
0.2275	0
0.2278	1
0.2281	0
0.2282	0
0.2282	0
0.2284	0
0.2290	0
0.2294	0
0.2296	1
0.2299	0
0.2300	1
0.2304	0
0.2305	0
0.2305	1
0.2309	0
0.2311	0
0.2312	0
0.2314	0
0.2314	0
0.2315	0
0.2316	1
0.2318	1
0.2324	1
0.2327	0
0.2332	1
0.2332	0
0.2333	0
0.2335	0
0.2337	0
0.2337	0
0.2342	0
0.2346	0
0.2347	0
0.2351	0
0.2354	0
0.2357	1
0.2367	0
0.2368	0
0.2369	0
0.2369	0
0.2369	0
0.2377	0
0.2378	1
0.2383	0
0.2389	0
0.2393	0
0.2393	0
0.2393	0
0.2394	0
0.2395	0
0.2395	0
0.2404	1
0.2406	0
0.2407	0
0.2409	1
0.2409	0
0.2410	0
0.2414	1
0.2414	1
0.2415	0
0.2416	0
0.2416	0
0.2421	0
0.2422	0
0.2425	0
0.2428	0
0.2430	0
0.2430	0
0.2437	1
0.2438	0
0.2442	0
0.2444	0
0.2445	0
0.2449	0
0.2454	0
0.2455	0
0.2457	0
0.2458	0
0.2458	0
0.2468	1
0.2490	1
0.2494	0
0.2495	0
0.2506	0
0.2509	1
0.2511	0
0.2511	1
0.2512	1
0.2534	0
0.2538	1
0.2543	0
0.2555	1
0.2570	1
0.2590	0
0.2607	0
0.2637	1
0.2647	0
0.2648	0
0.2650	0
0.2661	0
0.2682	0
0.2687	0
0.2695	1
0.2699	0
0.2702	0
0.2717	0
0.2741	0
0.2756	0
0.2764	0
0.2772	0
